pos_x, pos_y, theta (rad)
0.0592763, 3.76602, 1.135
0.0624962, 3.77089, 1.13667
0.0657241, 3.77576, 1.13833
0.0689604, 3.78062, 1.14
0.0722046, 3.78547, 1.14167
0.0754569, 3.79032, 1.14333
0.0787172, 3.79517, 1.145
0.0819857, 3.8, 1.14667
0.0852621, 3.80484, 1.14833
0.0885468, 3.80967, 1.15
0.0918393, 3.81449, 1.15167
0.09514, 3.81931, 1.15333
0.0984488, 3.82412, 1.155
0.101765, 3.82892, 1.15667
0.10509, 3.83372, 1.15833
0.108423, 3.83852, 1.16
0.111763, 3.84331, 1.16167
0.115112, 3.84809, 1.16333
0.118469, 3.85287, 1.165
0.121833, 3.85764, 1.16667
0.125206, 3.86241, 1.16833
0.128586, 3.86717, 1.17
0.131974, 3.87192, 1.17167
0.135371, 3.87667, 1.17333
0.138775, 3.88142, 1.175
0.142187, 3.88616, 1.17667
0.145607, 3.89089, 1.17833
0.149035, 3.89562, 1.18
0.152471, 3.90034, 1.18167
0.155915, 3.90505, 1.18333
0.159366, 3.90976, 1.185
0.162825, 3.91447, 1.18667
0.166292, 3.91917, 1.18833
0.169768, 3.92386, 1.19
0.17325, 3.92855, 1.19167
0.176741, 3.93323, 1.19333
0.180239, 3.9379, 1.195
0.183746, 3.94257, 1.19667
0.187259, 3.94724, 1.19833
0.190781, 3.95189, 1.2
0.194311, 3.95655, 1.20167
0.197848, 3.96119, 1.20333
0.201393, 3.96583, 1.205
0.204946, 3.97047, 1.20667
0.208506, 3.97509, 1.20833
0.212074, 3.97972, 1.21
0.21565, 3.98433, 1.21167
0.219234, 3.98894, 1.21333
0.222825, 3.99355, 1.215
0.226424, 3.99815, 1.21667
0.23003, 4.00274, 1.21833
0.233644, 4.00732, 1.22
0.237266, 4.0119, 1.22167
0.240896, 4.01648, 1.22333
0.244533, 4.02105, 1.225
0.248178, 4.02561, 1.22667
0.25183, 4.03016, 1.22833
0.25549, 4.03471, 1.23
0.259157, 4.03926, 1.23167
0.262832, 4.0438, 1.23333
0.266515, 4.04833, 1.235
0.270205, 4.05285, 1.23667
0.273902, 4.05737, 1.23833
0.277608, 4.06188, 1.24
0.28132, 4.06639, 1.24167
0.285041, 4.07089, 1.24333
0.288768, 4.07539, 1.245
0.292504, 4.07988, 1.24667
0.296246, 4.08436, 1.24833
0.299996, 4.08883, 1.25
0.303754, 4.0933, 1.25167
0.307519, 4.09777, 1.25333
0.311291, 4.10222, 1.255
0.315071, 4.10667, 1.25667
0.318859, 4.11112, 1.25833
0.322653, 4.11556, 1.26
0.326455, 4.11999, 1.26167
0.330265, 4.12441, 1.26333
0.334082, 4.12883, 1.265
0.337906, 4.13325, 1.26667
0.341738, 4.13765, 1.26833
0.345577, 4.14205, 1.27
0.349423, 4.14645, 1.27167
0.353276, 4.15083, 1.27333
0.357137, 4.15521, 1.275
0.361005, 4.15959, 1.27667
0.364881, 4.16396, 1.27833
0.368763, 4.16832, 1.28
0.372653, 4.17267, 1.28167
0.37655, 4.17702, 1.28333
0.380455, 4.18136, 1.285
0.384367, 4.1857, 1.28667
0.388285, 4.19003, 1.28833
0.392211, 4.19435, 1.29
0.396145, 4.19866, 1.29167
0.400085, 4.20297, 1.29333
0.404033, 4.20728, 1.295
0.407988, 4.21157, 1.29667
0.41195, 4.21586, 1.29833
0.415919, 4.22014, 1.3
0.419895, 4.22442, 1.30167
0.423879, 4.22869, 1.30333
