pos_x, pos_y, theta (rad)
0.31473, 2.00368, 0.311606
0.317047, 2.01086, 0.31276
0.319371, 2.01803, 0.313914
0.321704, 2.02521, 0.315068
0.324046, 2.03238, 0.316222
0.326396, 2.03954, 0.317376
0.328753, 2.04671, 0.31853
0.33112, 2.05387, 0.319684
0.333494, 2.06103, 0.320838
0.335877, 2.06818, 0.321992
0.338268, 2.07534, 0.323147
0.340667, 2.08249, 0.324301
0.343075, 2.08964, 0.325455
0.34549, 2.09678, 0.326609
0.347915, 2.10392, 0.327763
0.350347, 2.11106, 0.328917
0.352787, 2.1182, 0.330071
0.355236, 2.12533, 0.331225
0.357693, 2.13247, 0.332379
0.360158, 2.1396, 0.333533
0.362631, 2.14672, 0.334688
0.365113, 2.15384, 0.335842
0.367603, 2.16096, 0.336996
0.370101, 2.16808, 0.33815
0.372607, 2.17519, 0.339304
0.375122, 2.1823, 0.340458
0.377645, 2.18941, 0.341612
0.380175, 2.19652, 0.342766
0.382715, 2.20362, 0.34392
0.385262, 2.21072, 0.345074
0.387817, 2.21782, 0.346228
0.390381, 2.22491, 0.347383
0.392952, 2.232, 0.348537
0.395533, 2.23909, 0.349691
0.398121, 2.24617, 0.350845
0.400717, 2.25325, 0.351999
0.403322, 2.26033, 0.353153
0.405934, 2.26741, 0.354307
0.408556, 2.27448, 0.355461
0.411185, 2.28155, 0.356615
0.413822, 2.28862, 0.357769
0.416467, 2.29568, 0.358923
0.41912, 2.30274, 0.360078
0.421782, 2.3098, 0.361232
0.424452, 2.31685, 0.362386
0.42713, 2.3239, 0.36354
0.429816, 2.33095, 0.364694
0.43251, 2.33799, 0.365848
0.435213, 2.34504, 0.367002
0.437923, 2.35208, 0.368156
0.440641, 2.35911, 0.36931
0.443368, 2.36614, 0.370464
0.446103, 2.37317, 0.371619
0.448846, 2.3802, 0.372773
0.451597, 2.38722, 0.373927
0.454356, 2.39424, 0.375081
0.457123, 2.40126, 0.376235
0.459899, 2.40827, 0.377389
0.462682, 2.41528, 0.378543
0.465474, 2.42229, 0.379697
0.468273, 2.42929, 0.380851
0.471081, 2.43629, 0.382005
0.473897, 2.44329, 0.383159
0.47672, 2.45028, 0.384314
0.479553, 2.45727, 0.385468
0.482392, 2.46426, 0.386622
0.48524, 2.47125, 0.387776
0.488097, 2.47823, 0.38893
0.490961, 2.4852, 0.390084
0.493833, 2.49218, 0.391238
0.496713, 2.49915, 0.392392
0.499601, 2.50612, 0.393546
0.502498, 2.51308, 0.3947
0.505402, 2.52004, 0.395855
0.508315, 2.527, 0.397009
0.511235, 2.53395, 0.398163
0.514163, 2.5409, 0.399317
0.5171, 2.54785, 0.400471
0.520044, 2.5548, 0.401625
0.522996, 2.56174, 0.402779
0.525957, 2.56867, 0.403933
0.528926, 2.57561, 0.405087
0.531902, 2.58254, 0.406241
0.534887, 2.58947, 0.407395
0.537879, 2.59639, 0.40855
0.54088, 2.60331, 0.409704
0.543888, 2.61022, 0.410858
0.546905, 2.61714, 0.412012
0.549929, 2.62405, 0.413166
0.552961, 2.63095, 0.41432
0.556002, 2.63786, 0.415474
0.55905, 2.64476, 0.416628
0.562106, 2.65165, 0.417782
0.56517, 2.65854, 0.418936
0.568243, 2.66543, 0.420091
0.571323, 2.67232, 0.421245
0.574411, 2.6792, 0.422399
0.577507, 2.68608, 0.423553
0.580611, 2.69295, 0.424707
0.583723, 2.69982, 0.425861
0.586843, 2.70669, 0.427015
0.58997, 2.71355, 0.428169
0.593106, 2.72041, 0.429323
0.59625, 2.72727, 0.430477
0.599401, 2.73412, 0.431631
0.602561, 2.74097, 0.432786
0.605728, 2.74781, 0.43394
0.608903, 2.75465, 0.435094
0.612086, 2.76149, 0.436248
0.615277, 2.76833, 0.437402
0.618476, 2.77516, 0.438556
0.621683, 2.78199, 0.43971
0.624897, 2.78881, 0.440864
0.628119, 2.79563, 0.442018
0.63135, 2.80244, 0.443172
0.634588, 2.80926, 0.444327
0.637835, 2.81606, 0.445481
0.641088, 2.82287, 0.446635
0.64435, 2.82967, 0.447789
0.64762, 2.83647, 0.448943
0.650897, 2.84326, 0.450097
0.654182, 2.85005, 0.451251
0.657475, 2.85683, 0.452405
0.660777, 2.86362, 0.453559
0.664085, 2.87039, 0.454713
0.667402, 2.87717, 0.455867
0.670726, 2.88394, 0.457022
0.674059, 2.89071, 0.458176
0.677399, 2.89747, 0.45933
0.680747, 2.90423, 0.460484
0.684103, 2.91098, 0.461638
0.687466, 2.91773, 0.462792
0.690836, 2.92448, 0.463946
0.694216, 2.93122, 0.4651
0.697603, 2.93796, 0.466254
0.700997, 2.9447, 0.467408
0.7044, 2.95143, 0.468563
0.70781, 2.95816, 0.469717
0.711228, 2.96488, 0.470871
0.714653, 2.9716, 0.472025
0.718087, 2.97832, 0.473179
0.721528, 2.98503, 0.474333
0.724977, 2.99174, 0.475487
0.728433, 2.99844, 0.476641
0.731897, 3.00514, 0.477795
0.73537, 3.01184, 0.478949
0.738849, 3.01853, 0.480103
0.742337, 3.02521, 0.481258
0.745832, 3.0319, 0.482412
0.749335, 3.03858, 0.483566
0.752846, 3.04525, 0.48472
0.756364, 3.05192, 0.485874
0.75989, 3.05859, 0.487028
0.763424, 3.06526, 0.488182
0.766965, 3.07192, 0.489336
0.770514, 3.07857, 0.49049
0.774071, 3.08522, 0.491644
0.777636, 3.09187, 0.492799
0.781208, 3.09851, 0.493953
0.784788, 3.10515, 0.495107
0.788375, 3.11179, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
0.784788, 3.10515, 0.496261
