1.534968311023683071e+09 -7.807721635727258302e-01 0.000000000000000000e+00
1.534968311105498314e+09 -7.807721635727258302e-01 4.876887798309326172e-02
1.534968311187443256e+09 -7.807721635727258302e-01 2.568288445472717285e-01
1.534968311269544363e+09 -7.807721635727258302e-01 6.057596802711486816e-01
1.534968311355330944e+09 -7.807721635727258302e-01 7.260963320732116699e-01
1.534968311437358141e+09 -7.807721635727258302e-01 5.600106120109558105e-01
1.534968311519341707e+09 -7.807721635727258302e-01 3.584430813789367676e-01
1.534968311605136156e+09 -7.807721635727258302e-01 4.188378453254699707e-01
1.534968311687212229e+09 -7.807721635727258302e-01 5.509514212608337402e-01
1.534968311769122362e+09 -7.807721635727258302e-01 4.084197282791137695e-01
1.534968311850985765e+09 -7.807721635727258302e-01 1.055399179458618164e-01
1.534968311936940670e+09 -7.807721635727258302e-01 -3.427398204803466797e-02
1.534968312019002438e+09 -7.807721635727258302e-01 5.903595685958862305e-02
1.534968312101315737e+09 -7.807721635727258302e-01 1.848080754280090332e-01
1.534968312186824322e+09 -7.807721635727258302e-01 4.050980210304260254e-01
1.534968312268774986e+09 -7.807721635727258302e-01 5.926238298416137695e-01
1.534968312350712299e+09 -7.807721635727258302e-01 6.768745779991149902e-01
1.534968312432656527e+09 -7.807721635727258302e-01 5.861313939094543457e-01
1.534968312518589735e+09 -7.807721635727258302e-01 5.483846068382263184e-01
1.534968312600563049e+09 -7.807721635727258302e-01 5.942846536636352539e-01
1.534968312682500601e+09 -7.807721635727258302e-01 5.545750856399536133e-01
1.534968312768553019e+09 -7.807721635727258302e-01 4.756088852882385254e-01
1.534968312850281715e+09 -7.807721635727258302e-01 2.862712740898132324e-01
1.534968312932275295e+09 -7.807721635727258302e-01 1.891866922378540039e-01
1.534968313014230490e+09 -7.807721635727258302e-01 1.787685751914978027e-01
1.534968313100129128e+09 -7.807721635727258302e-01 3.293025493621826172e-01
1.534968313182154417e+09 -7.807721635727258302e-01 6.975597739219665527e-01
1.534968313264114857e+09 -7.807721635727258302e-01 7.105446457862854004e-01
1.534968313350008011e+09 -7.807721635727258302e-01 5.437040328979492188e-01
1.534968313432017565e+09 -7.788567782935575945e-01 3.157137036323547363e-01
1.534968313513927221e+09 -7.741956427965136500e-01 3.835068345069885254e-01
1.534968313595867634e+09 -7.706185322775289670e-01 7.510091662406921387e-01
1.534968313681783676e+09 -7.658730719269287723e-01 6.460731625556945801e-01
1.534968313763753414e+09 -7.619356555891394489e-01 3.783733248710632324e-01
1.534968313845740080e+09 -7.584240109259013929e-01 4.876887798309326172e-02
1.534968313931562424e+09 -7.535676996665042759e-01 2.387104034423828125e-01
1.534968314013689518e+09 -7.494840576235539675e-01 4.266891479492187500e-01
1.534968314095744133e+09 -7.460033706346417270e-01 4.647378325462341309e-01
1.534968314177478313e+09 -7.415537985421721823e-01 4.208006262779235840e-01
1.534968314263528347e+09 -7.369019935588317916e-01 4.224615097045898438e-01
1.534968314345352650e+09 -7.329635962862237619e-01 7.707883715629577637e-01
1.534968314427255392e+09 -7.283028805550755269e-01 9.022980332374572754e-01
1.534968314513114929e+09 -7.245727377344788334e-01 1.013575375080108643e+00
1.534968314595170498e+09 -7.204328126322079306e-01 7.134134173393249512e-01
1.534968314677187443e+09 -7.170322707672934781e-01 4.007194042205810547e-01
1.534968314759077311e+09 -7.122813864779908855e-01 2.110797762870788574e-01
1.534968314844984770e+09 -7.074128556923785505e-01 1.887337565422058105e-01
1.534968314926943779e+09 -7.035030588452106937e-01 4.182338714599609375e-01
1.534968315009113312e+09 -6.993360649892060854e-01 7.987210154533386230e-01
1.534968315094949245e+09 -6.953609551387398557e-01 9.984766840934753418e-01
1.534968315176716328e+09 -6.912859451249238063e-01 1.008743822574615479e+00
1.534968315258704424e+09 -6.873720775483498358e-01 7.460265755653381348e-01
1.534968315340660810e+09 -6.839293828485479843e-01 5.183382630348205566e-01
1.534968315426475525e+09 -6.787644386478765002e-01 4.150631427764892578e-01
1.534968315508579731e+09 -6.748270104349956000e-01 5.233207941055297852e-01
1.534968315590522051e+09 -6.713153553288107034e-01 7.159801125526428223e-01
1.534968315676437378e+09 -6.663440272769221018e-01 7.857361435890197754e-01
1.534968315758346319e+09 -6.630391367434512739e-01 7.668626904487609863e-01
1.534968315840353727e+09 -6.578751659935246909e-01 4.500921368598937988e-01
1.534968315922286510e+09 -6.534315637008961675e-01 1.887337565422058105e-01
1.534968316008189678e+09 -6.495235923379170107e-01 -1.321134567260742188e-01
1.534968316090212822e+09 -6.455660534260790895e-01 -8.138191699981689453e-02
1.534968316172095060e+09 -6.414631077270761539e-01 -2.476185560226440430e-02
1.534968316258001566e+09 -6.378120390999131306e-01 2.230077981948852539e-01
1.534968316339932442e+09 -6.338873015930409638e-01 4.129493236541748047e-01
1.534968316421889067e+09 -6.286232028132267002e-01 4.583964347839355469e-01
1.534968316503998041e+09 -6.251979958373671264e-01 3.838089108467102051e-01
1.534968316589790344e+09 -6.208601780901082945e-01 -2.778154611587524414e-02
1.534968316671790838e+09 -6.169227438506816874e-01 -1.712191700935363770e-01
1.534968316753754377e+09 -6.125041151295649300e-01 -4.756081104278564453e-02
1.534968316839646578e+09 -6.078330505206681611e-01 4.790815711021423340e-01
1.534968316921563864e+09 -6.033584137277221426e-01 7.410439848899841309e-01
1.534968317003458977e+09 -5.997638465296940558e-01 7.644469141960144043e-01
1.534968317085475683e+09 -5.960461333939587325e-01 6.581521630287170410e-01
1.534968317171370268e+09 -5.917073361989048097e-01 5.927748084068298340e-01
1.534968317253456593e+09 -5.873716103906438946e-01 6.116481423377990723e-01
1.534968317335314989e+09 -5.838451573094948222e-01 5.384194850921630859e-01
1.534968317421351433e+09 -5.784203530668251547e-01 5.429490804672241211e-01
1.534968317503165483e+09 -5.747427622673685343e-01 4.864799976348876953e-01
1.534968317585151911e+09 -5.708180191541087911e-01 6.074205040931701660e-01
1.534968317671126842e+09 -5.664440855534118580e-01 6.456202864646911621e-01
1.534968317753022909e+09 -5.624404488781025169e-01 4.731931090354919434e-01
1.534968317834942102e+09 -5.584425214192011433e-01 3.735417723655700684e-01
1.534968317916928291e+09 -5.548993204550483060e-01 5.329839587211608887e-01
1.534968318002804995e+09 -5.501484165479223476e-01 7.060150504112243652e-01
1.534968318085125446e+09 -5.458105918921986044e-01 5.311720967292785645e-01
1.534968318166837692e+09 -5.425049778681551027e-01 1.582343578338623047e-01
1.534968318252562284e+09 -5.373795974720891877e-01 1.340764760971069336e-01
1.534968318334609270e+09 -5.334702536210688129e-01 5.927748084068298340e-01
1.534968318416498899e+09 -5.293900588466015078e-01 1.395723402500152588e+00
1.534968318498464346e+09 -5.253470313228039146e-01 2.082864940166473389e+00
1.534968318584414005e+09 -5.214213080566805214e-01 2.878415048122406006e+00
1.534968318666341782e+09 -5.163453571439128309e-01 3.879458606243133545e+00
1.534968318748430014e+09 -5.124256137361641317e-01 5.017749488353729248e+00
1.534968318834223509e+09 -5.083188777576128636e-01 6.321672618389129639e+00
1.534968318916095972e+09 -5.045092718081140015e-01 7.630276858806610107e+00
1.534968318998149872e+09 -5.004253781222974817e-01 8.975267589092254639e+00
1.534968319080124617e+09 -4.968269389594384133e-01 1.003791445493698120e+01
1.534968319166000605e+09 -4.918696144925497893e-01 1.088057249784469604e+01
1.534968319247930050e+09 -4.879448612996408752e-01 1.159096640348434448e+01
1.534968319329895973e+09 -4.834941447587886021e-01 1.261692255735397339e+01
1.534968319416238070e+09 -4.795443103141903141e-01 1.394258803129196167e+01
1.534968319497778893e+09 -4.754294113615331607e-01 1.543599814176559448e+01
1.534968319579757452e+09 -4.713647694335327265e-01 1.680635660886764526e+01
1.534968319661724567e+09 -4.676460661052029844e-01 1.820328921079635620e+01
