1.534961136108207703e+09 -7.833331672793572009e-01 0.000000000000000000e+00
1.534961136194092512e+09 -7.833331672793572009e-01 -1.623110175132751465e-01
1.534961136276083946e+09 -7.833331672793572009e-01 -2.686058282852172852e-01
1.534961136358107567e+09 -7.833331672793572009e-01 -1.336234807968139648e-01
1.534961136439968109e+09 -7.833331672793572009e-01 1.540064811706542969e-02
1.534961136525928736e+09 -7.833331672793572009e-01 3.161666393280029297e-01
1.534961136607993364e+09 -7.833331672793572009e-01 3.602547645568847656e-01
1.534961136689913034e+09 -7.833331672793572009e-01 3.219041824340820312e-01
1.534961136771867275e+09 -7.833331672793572009e-01 1.164108514785766602e-01
1.534961136857777357e+09 -7.833331672793572009e-01 1.067477464675903320e-01
1.534961136939573526e+09 -7.833331672793572009e-01 4.891967773437500000e-02
1.534961137021649122e+09 -7.833331672793572009e-01 -4.257833957672119141e-02
1.534961137107638597e+09 -7.833331672793572009e-01 -3.074094653129577637e-01
1.534961137189635038e+09 -7.833331672793572009e-01 -4.701734185218811035e-01
1.534961137271582127e+09 -7.833331672793572009e-01 -3.483269214630126953e-01
1.534961137357505083e+09 -7.833331672793572009e-01 -2.455047965049743652e-01
1.534961137439256668e+09 -7.833331672793572009e-01 1.413236856460571289e-01
1.534961137521260977e+09 -7.833331672793572009e-01 1.842039823532104492e-01
1.534961137603189230e+09 -7.833331672793572009e-01 1.604990959167480469e-01
1.534961137689184666e+09 -7.833331672793572009e-01 -2.151564359664916992e-01
1.534961137771171331e+09 -7.833331672793572009e-01 -3.626706600189208984e-01
1.534961137853083849e+09 -7.833331672793572009e-01 -4.247263073921203613e-01
1.534961137938983440e+09 -7.833331672793572009e-01 -2.871772050857543945e-01
1.534961138021018505e+09 -7.833331672793572009e-01 -8.228790760040283203e-02
1.534961138102881908e+09 -7.833331672793572009e-01 1.387569904327392578e-01
1.534961138184938669e+09 -7.833331672793572009e-01 2.843084335327148438e-01
1.534961138270758152e+09 -7.833331672793572009e-01 2.208938598632812500e-01
1.534961138352743149e+09 -7.833331672793572009e-01 1.460043191909790039e-01
1.534961138434661627e+09 -7.833331672793572009e-01 -2.657377719879150391e-02
1.534961138520583153e+09 -7.833331672793572009e-01 -1.839021444320678711e-01
1.534961138602630854e+09 -7.833331672793572009e-01 -7.307767868041992188e-02
1.534961138684524298e+09 -7.833331672793572009e-01 1.842033863067626953e-02
1.534961138766516447e+09 -7.833331672793572009e-01 8.002305030822753906e-02
1.534961138852397919e+09 -7.833331672793572009e-01 2.581870555877685547e-02
1.534961138934363604e+09 -7.833331672793572009e-01 1.292448043823242188e-01
1.534961139016321182e+09 -7.833331672793572009e-01 2.837044000625610352e-01
1.534961139098364353e+09 -7.833331672793572009e-01 4.351444244384765625e-01
1.534961139184160471e+09 -7.833331672793572009e-01 2.824965715408325195e-01
1.534961139266153812e+09 -7.833331672793572009e-01 4.348421096801757812e-02
1.534961139348172903e+09 -7.833331672793572009e-01 -2.045873403549194336e-01
1.534961139434044123e+09 -7.833331672793572009e-01 -3.459111452102661133e-01
1.534961139515994549e+09 -7.833331672793572009e-01 -2.379554510116577148e-01
1.534961139598034620e+09 -7.833331672793572009e-01 -1.093145608901977539e-01
1.534961139679919720e+09 -7.833331672793572009e-01 9.104514122009277344e-02
1.534961139765850782e+09 -7.829201088561918986e-01 2.492793798446655273e-01
1.534961139848030567e+09 -7.800286992630591776e-01 2.246685028076171875e-01
1.534961139929745674e+09 -7.785698113314988289e-01 2.986521720886230469e-01
1.534961140015702963e+09 -7.765035412034869688e-01 4.665493965148925781e-02
1.534961140097696781e+09 -7.735413248205730286e-01 -2.056442499160766602e-01
1.534961140179579020e+09 -7.721532400580362054e-01 -4.894996881484985352e-01
1.534961140265525579e+09 -7.693121695918160308e-01 -5.193951129913330078e-01
1.534961140347529173e+09 -7.673173778584879701e-01 -4.639829397201538086e-01
1.534961140429477215e+09 -7.659436814755746781e-01 -3.333792090415954590e-01
1.534961140511390209e+09 -7.631503019823754341e-01 -2.079090476036071777e-01
1.534961140597358942e+09 -7.619247891042574272e-01 -3.030308485031127930e-01
1.534961140679327965e+09 -7.595397945438108200e-01 -4.925194978713989258e-01
1.534961140761272430e+09 -7.568417235815990685e-01 -6.406376957893371582e-01
